2023-02-10 11:28:28,720 0.000040054
2023-02-10 11:28:28,724 0.000031948
2023-02-10 11:28:28,729 0.000029087
2023-02-10 11:28:28,732 0.000037909
2023-02-10 11:28:28,736 0.000013828
2023-02-10 11:28:28,740 0.000045061
2023-02-10 11:28:28,744 0.000025988
2023-02-10 11:28:28,751 0.000025988
2023-02-10 11:28:28,756 0.000030041
2023-02-10 11:28:28,760 0.000023842
2023-02-10 11:28:28,765 0.000047207
2023-02-10 11:28:28,769 0.000030041
2023-02-10 11:28:28,772 0.000023127
2023-02-10 11:28:28,776 0.000029802
2023-02-10 11:28:28,781 0.000046968
2023-02-10 11:28:28,785 0.000030041
2023-02-10 11:28:28,790 0.000042915
2023-02-10 11:28:28,796 0.000045061
2023-02-10 11:28:28,803 0.000039101
2023-02-10 11:28:28,809 0.000041962
2023-02-10 11:28:28,814 0.000036240
2023-02-10 11:28:28,820 0.000036001
2023-02-10 11:28:28,826 0.000047207
2023-02-10 11:28:28,831 0.000046968
2023-02-10 11:28:28,836 0.000030041
2023-02-10 11:28:28,840 0.000019073
2023-02-10 11:28:28,845 0.000041962
2023-02-10 11:28:28,850 0.000037193
2023-02-10 11:28:28,854 0.000031948
2023-02-10 11:28:28,859 0.000046968
2023-02-10 11:28:28,863 0.000032902
2023-02-10 11:28:28,867 0.000029802
2023-02-10 11:28:28,870 0.000031948
2023-02-10 11:28:28,875 0.000035763
2023-02-10 11:28:28,879 0.000024796
2023-02-10 11:28:28,882 0.000024796
2023-02-10 11:28:28,887 0.000041962
2023-02-10 11:28:28,891 0.000035763
2023-02-10 11:28:28,894 0.000027180
2023-02-10 11:28:28,898 0.000032902
2023-02-10 11:28:28,902 0.000036240
2023-02-10 11:28:28,905 0.000028133
2023-02-10 11:28:28,908 0.000014782
2023-02-10 11:28:28,913 0.000031948
2023-02-10 11:28:28,916 0.000036955
2023-02-10 11:28:28,920 0.000033855
2023-02-10 11:28:28,924 0.000035048
2023-02-10 11:28:28,929 0.000037193
2023-02-10 11:28:28,932 0.000026941
2023-02-10 11:28:28,935 0.000030994
2023-02-10 11:28:28,940 0.000045061
2023-02-10 11:28:28,944 0.000036001
2023-02-10 11:28:28,948 0.000025749
2023-02-10 11:28:28,954 0.000040054
2023-02-10 11:28:28,958 0.000035286
2023-02-10 11:28:28,962 0.000029802
2023-02-10 11:28:28,967 0.000039816
2023-02-10 11:28:28,972 0.000036240
2023-02-10 11:28:28,977 0.000031948
2023-02-10 11:28:28,982 0.000046968
2023-02-10 11:28:28,985 0.000030994
2023-02-10 11:28:28,988 0.000031948
2023-02-10 11:28:28,993 0.000041962
2023-02-10 11:28:28,997 0.000030041
2023-02-10 11:28:29,000 0.000026703
2023-02-10 11:28:29,004 0.000035048
2023-02-10 11:28:29,009 0.000028133
2023-02-10 11:28:29,012 0.000041008
2023-02-10 11:28:29,016 0.000019312
2023-02-10 11:28:29,021 0.000045061
2023-02-10 11:28:29,025 0.000036955
2023-02-10 11:28:29,028 0.000021935
2023-02-10 11:28:29,032 0.000026941
2023-02-10 11:28:29,037 0.000037909
2023-02-10 11:28:29,041 0.000033855
2023-02-10 11:28:29,045 0.000051022
2023-02-10 11:28:29,050 0.000034094
2023-02-10 11:28:29,053 0.000025749
2023-02-10 11:28:29,057 0.000030041
2023-02-10 11:28:29,062 0.000034094
2023-02-10 11:28:29,065 0.000031948
2023-02-10 11:28:29,069 0.000036955
2023-02-10 11:28:29,075 0.000030994
2023-02-10 11:28:29,078 0.000029802
2023-02-10 11:28:29,082 0.000023603
2023-02-10 11:28:29,086 0.000035048
2023-02-10 11:28:29,090 0.000023127
2023-02-10 11:28:29,093 0.000024080
2023-02-10 11:28:29,097 0.000044107
2023-02-10 11:28:29,101 0.000035048
2023-02-10 11:28:29,105 0.000024080
2023-02-10 11:28:29,108 0.000025988
2023-02-10 11:28:29,112 0.000036955
2023-02-10 11:28:29,118 0.000039816
2023-02-10 11:28:29,122 0.000033140
2023-02-10 11:28:29,127 0.000034809
2023-02-10 11:28:29,131 0.000030994
2023-02-10 11:28:29,135 0.000040054
2023-02-10 11:28:29,140 0.000038862
2023-02-10 11:28:29,143 0.000026226
2023-02-10 11:28:29,147 0.000027895
2023-02-10 11:28:29,153 0.000085831
2023-02-10 11:28:29,157 0.000030041
2023-02-10 11:28:29,161 0.000024080
2023-02-10 11:28:29,166 0.000037909
2023-02-10 11:28:29,171 0.000034094
2023-02-10 11:28:29,175 0.000034094
2023-02-10 11:28:29,181 0.000046015
2023-02-10 11:28:29,184 0.000027895
2023-02-10 11:28:29,188 0.000029087
2023-02-10 11:28:29,192 0.000036955
2023-02-10 11:28:29,196 0.000031948
2023-02-10 11:28:29,199 0.000027180
2023-02-10 11:28:29,202 0.000025034
2023-02-10 11:28:29,209 0.000034094
2023-02-10 11:28:29,212 0.000030041
2023-02-10 11:28:29,216 0.000018835
2023-02-10 11:28:29,224 0.000037193
2023-02-10 11:28:29,227 0.000031948
2023-02-10 11:28:29,229 0.000198126
2023-02-10 11:28:29,234 0.000038862
2023-02-10 11:28:29,236 0.000060797
2023-02-10 11:28:29,239 0.000030994
2023-02-10 11:28:29,241 0.000027180
2023-02-10 11:28:29,249 0.000193119
2023-02-10 11:28:29,250 0.000020981
2023-02-10 11:28:29,257 no such column: id
2023-02-10 11:28:29,257 0.000120163
2023-02-10 11:28:29,257 0.000020027
2023-02-10 11:28:29,265 0.000037909
2023-02-10 11:28:29,266 0.000087738
2023-02-10 11:28:29,270 0.000033855
2023-02-10 11:28:29,274 0.000038862
2023-02-10 11:28:29,281 0.000031948
2023-02-10 11:28:29,281 0.000014067
2023-02-10 11:28:29,289 0.000041962
2023-02-10 11:28:29,289 0.000011921
2023-02-10 11:28:29,293 0.000028849
2023-02-10 11:28:29,293 0.000011921
2023-02-10 11:28:29,300 0.000036001
2023-02-10 11:28:29,300 0.000016212
2023-02-10 11:28:29,305 0.000030994
2023-02-10 11:28:29,306 0.000011921
2023-02-10 11:28:29,311 0.000025988
2023-02-10 11:28:29,311 0.000013113
2023-02-10 11:28:29,318 0.000026941
2023-02-10 11:28:29,318 0.000010967
2023-02-10 11:28:29,323 0.000036001
2023-02-10 11:28:29,323 0.000015020
2023-02-10 11:28:29,329 0.000036955
2023-02-10 11:28:29,329 0.000012875
2023-02-10 11:28:29,334 0.000036716
2023-02-10 11:28:29,334 0.000011206
2023-02-10 11:28:29,340 0.000033140
2023-02-10 11:28:29,340 0.000014067
2023-02-10 11:28:29,348 0.000010014
2023-02-10 11:28:29,348 0.000009060
2023-02-10 11:28:29,357 0.000036001
2023-02-10 11:28:29,358 0.000020027
2023-02-10 11:28:29,363 0.000030994
2023-02-10 11:28:29,363 0.000036240
2023-02-10 11:28:29,368 0.000031948
2023-02-10 11:28:29,370 0.000034809
2023-02-10 11:28:29,375 0.000024080
2023-02-10 11:28:29,375 0.000012875
2023-02-10 11:28:29,381 0.000036001
2023-02-10 11:28:29,381 0.000011921
2023-02-10 11:28:29,387 0.000015020
2023-02-10 11:28:29,387 0.000011683
2023-02-10 11:28:29,394 0.000036001
2023-02-10 11:28:29,394 0.000010967
2023-02-10 11:28:29,401 0.000015020
2023-02-10 11:28:29,401 0.000009060
2023-02-10 11:28:29,408 0.000038147
2023-02-10 11:28:29,408 0.000034094
2023-02-10 11:28:29,413 0.000022888
2023-02-10 11:28:29,413 0.000011683
2023-02-10 11:28:29,419 0.000020981
2023-02-10 11:28:29,419 0.000013113
2023-02-10 11:28:29,425 0.000032187
2023-02-10 11:28:29,425 0.000013828
2023-02-10 11:28:29,430 0.000037193
2023-02-10 11:28:29,433 0.000036240
2023-02-10 11:28:29,438 0.000034809
2023-02-10 11:28:29,438 0.000015259
2023-02-10 11:28:29,444 0.000036240
2023-02-10 11:28:29,444 0.000014067
2023-02-10 11:28:29,451 0.000037909
2023-02-10 11:28:29,451 0.000013828
2023-02-10 11:28:29,456 0.000033617
2023-02-10 11:28:29,456 0.000014067
2023-02-10 11:28:29,462 0.000030994
2023-02-10 11:28:29,462 0.000011921
2023-02-10 11:28:29,468 0.000031948
2023-02-10 11:28:29,468 0.000011921
2023-02-10 11:28:29,474 0.000037193
2023-02-10 11:28:29,474 0.000011921
2023-02-10 11:28:29,479 0.000031948
2023-02-10 11:28:29,479 0.000014782
2023-02-10 11:28:29,485 0.000035048
2023-02-10 11:28:29,485 0.000019073
2023-02-10 11:28:29,491 0.000031948
2023-02-10 11:28:29,491 0.000012159
2023-02-10 11:28:29,495 0.000025988
2023-02-10 11:28:29,495 0.000010967
2023-02-10 11:28:29,501 0.000033855
2023-02-10 11:28:29,501 0.000015020
2023-02-10 11:28:29,506 0.000028133
2023-02-10 11:28:29,507 0.000011921
2023-02-10 11:28:29,513 0.000028133
2023-02-10 11:28:29,513 0.000011683
2023-02-10 11:28:29,519 0.000032902
2023-02-10 11:28:29,519 0.000013828
2023-02-10 11:28:29,528 0.000041962
2023-02-10 11:28:29,528 0.000033140
2023-02-10 11:28:29,533 0.000036001
2023-02-10 11:28:29,536 0.000036001
2023-02-10 11:28:29,542 0.000041008
2023-02-10 11:28:29,542 0.000014782
2023-02-10 11:28:29,548 0.000040054
2023-02-10 11:28:29,548 0.000014067
2023-02-10 11:28:29,554 0.000040054
2023-02-10 11:28:29,554 0.000015020
2023-02-10 11:28:29,559 0.000037193
2023-02-10 11:28:29,559 0.000013828
2023-02-10 11:28:29,565 0.000035048
2023-02-10 11:28:29,565 0.000025034
2023-02-10 11:28:29,571 0.000031948
2023-02-10 11:28:29,571 0.000012875
2023-02-10 11:28:29,576 0.000031948
2023-02-10 11:28:29,576 0.000013828
2023-02-10 11:28:29,580 0.000039816
2023-02-10 11:28:29,582 0.000030994
2023-02-10 11:28:29,587 0.000034094
2023-02-10 11:28:29,587 0.000012159
2023-02-10 11:28:29,591 0.000032187
2023-02-10 11:28:29,595 0.000031948
2023-02-10 11:28:29,597 0.000030994
2023-02-10 11:28:29,602 0.000027180
2023-02-10 11:28:29,602 0.000011921
2023-02-10 11:28:29,610 0.000041008
2023-02-10 11:28:29,610 0.000010967
2023-02-10 11:28:29,615 0.000015020
2023-02-10 11:28:29,615 0.000010967
2023-02-10 11:28:29,623 0.000034094
2023-02-10 11:28:29,623 0.000015020
2023-02-10 11:28:29,629 0.000021935
2023-02-10 11:28:29,629 0.000013113
2023-02-10 11:28:29,636 0.000036955
2023-02-10 11:28:29,636 0.000015974
2023-02-10 11:28:29,642 0.000028849
2023-02-10 11:28:29,643 0.000012875
2023-02-10 11:28:29,648 0.000037193
2023-02-10 11:28:29,650 0.000038862
2023-02-10 11:28:29,654 0.000030041
2023-02-10 11:28:29,656 0.000033140
2023-02-10 11:28:29,661 0.000034094
2023-02-10 11:28:29,663 0.000035048
2023-02-10 11:28:29,666 0.000027895
2023-02-10 11:28:29,668 0.000029325
2023-02-10 11:28:29,675 0.000037193
2023-02-10 11:28:29,675 0.000015259
2023-02-10 11:28:29,680 0.000028372
2023-02-10 11:28:29,680 0.000012875
2023-02-10 11:28:29,686 0.000029802
2023-02-10 11:28:29,686 0.000017166
2023-02-10 11:28:29,692 0.000023842
2023-02-10 11:28:29,692 0.000011921
2023-02-10 11:28:29,697 0.000017881
2023-02-10 11:28:29,697 0.000012159
2023-02-10 11:28:29,706 0.000041962
2023-02-10 11:28:29,706 0.000014067
2023-02-10 11:28:29,712 0.000037909
2023-02-10 11:28:29,716 0.000065804
2023-02-10 11:28:29,720 0.000051022
2023-02-10 11:28:29,725 0.000044107
2023-02-10 11:28:29,729 0.000036716
2023-02-10 11:28:29,735 0.000039101
2023-02-10 11:28:29,738 0.000037909
2023-02-10 11:28:29,745 0.000046253
2023-02-10 11:28:29,745 0.000016212
2023-02-10 11:28:29,752 0.000037909
2023-02-10 11:28:29,752 0.000014067
2023-02-10 11:28:29,758 0.000036001
2023-02-10 11:28:29,758 0.000013828
2023-02-10 11:28:29,763 0.000036001
2023-02-10 11:28:29,763 0.000013113
2023-02-10 11:28:29,770 0.000034094
2023-02-10 11:28:29,770 0.000013113
2023-02-10 11:28:29,775 0.000028849
2023-02-10 11:28:29,775 0.000012159
2023-02-10 11:28:29,781 0.000032663
2023-02-10 11:28:29,781 0.000013113
2023-02-10 11:28:29,786 0.000036001
2023-02-10 11:28:29,786 0.000016212
2023-02-10 11:28:29,793 0.000036955
2023-02-10 11:28:29,793 0.000011921
2023-02-10 11:28:29,799 0.000032902
2023-02-10 11:28:29,799 0.000013113
2023-02-10 11:28:29,805 0.000035048
2023-02-10 11:28:29,805 0.000010967
2023-02-10 11:28:29,813 0.000030279
2023-02-10 11:28:29,813 0.000014067
2023-02-10 11:28:29,818 0.000025988
2023-02-10 11:28:29,818 0.000046730
2023-02-10 11:28:29,824 0.000027895
2023-02-10 11:28:29,824 0.000010967
2023-02-10 11:28:29,829 0.000033140
2023-02-10 11:28:29,829 0.000015020
2023-02-10 11:28:29,835 0.000034094
2023-02-10 11:28:29,835 0.000013828
2023-02-10 11:28:29,840 0.000029087
2023-02-10 11:28:29,840 0.000011921
2023-02-10 11:28:29,847 0.000030994
2023-02-10 11:28:29,847 0.000012875
2023-02-10 11:28:29,852 0.000030994
2023-02-10 11:28:29,852 0.000027180
2023-02-10 11:28:29,857 0.000030994
2023-02-10 11:28:29,857 0.000013113
2023-02-10 11:28:29,863 0.000028849
2023-02-10 11:28:29,863 0.000011921
2023-02-10 11:28:29,867 0.000029087
2023-02-10 11:28:29,867 0.000015974
2023-02-10 11:28:29,874 0.000029802
2023-02-10 11:28:29,874 0.000013113
2023-02-10 11:28:29,879 0.000028849
2023-02-10 11:28:29,880 0.000011921
2023-02-10 11:28:29,885 0.000020981
2023-02-10 11:28:29,885 0.000010967
2023-02-10 11:28:29,890 0.000030041
2023-02-10 11:28:29,890 0.000012636
2023-02-10 11:28:29,895 0.000033140
2023-02-10 11:28:29,895 0.000013113
2023-02-10 11:28:29,901 0.000036716
2023-02-10 11:28:29,901 0.000013113
2023-02-10 11:28:29,906 0.000033617
2023-02-10 11:28:29,906 0.000019073
2023-02-10 11:28:29,911 0.000029087
2023-02-10 11:28:29,911 0.000014067
2023-02-10 11:28:29,917 0.000038147
2023-02-10 11:28:29,917 0.000014782
2023-02-10 11:28:29,922 0.000030756
2023-02-10 11:28:29,923 0.000014067
2023-02-10 11:28:29,929 0.000028133
2023-02-10 11:28:29,929 0.000011921
2023-02-10 11:28:29,934 0.000041008
2023-02-10 11:28:29,934 0.000011921
2023-02-10 11:28:29,940 0.000026703
2023-02-10 11:28:29,940 0.000012159
2023-02-10 11:28:29,945 0.000031948
2023-02-10 11:28:29,945 0.000033140
2023-02-10 11:28:29,950 0.000026703
2023-02-10 11:28:29,950 0.000018120
2023-02-10 11:28:29,956 0.000023127
2023-02-10 11:28:29,956 0.000011921
2023-02-10 11:28:29,961 0.000031233
2023-02-10 11:28:29,961 0.000029087
2023-02-10 11:28:29,966 0.000029087
2023-02-10 11:28:29,966 0.000011921
2023-02-10 11:28:29,971 0.000035048
2023-02-10 11:28:29,971 0.000014067
2023-02-10 11:28:29,976 0.000020027
2023-02-10 11:28:29,976 0.000013113
2023-02-10 11:28:29,983 0.000024080
2023-02-10 11:28:29,983 0.000011921
2023-02-10 11:28:29,988 0.000033140
2023-02-10 11:28:29,988 0.000018120
2023-02-10 11:28:29,993 0.000036955
2023-02-10 11:28:29,993 0.000015736
2023-02-10 11:28:29,997 0.000033140
2023-02-10 11:28:29,999 0.000028372
2023-02-10 11:28:30,002 0.000025988
2023-02-10 11:28:30,004 0.000023127
2023-02-10 11:28:30,011 0.000030994
2023-02-10 11:28:30,011 0.000016212
2023-02-10 11:28:30,015 0.000017881
2023-02-10 11:28:30,015 0.000014067
2023-02-10 11:28:30,023 0.000030041
2023-02-10 11:28:30,024 0.000016212
2023-02-10 11:28:30,029 0.000016212
2023-02-10 11:28:30,029 0.000012875
2023-02-10 11:28:30,036 0.000041246
2023-02-10 11:28:30,036 0.000013113
2023-02-10 11:28:30,042 0.000030279
2023-02-10 11:28:30,042 0.000011921
2023-02-10 11:28:30,048 0.000031948
2023-02-10 11:28:30,048 0.000026941
2023-02-10 11:28:30,053 0.000030041
2023-02-10 11:28:30,053 0.000010967
2023-02-10 11:28:30,058 0.000019789
2023-02-10 11:28:30,058 0.000010967
2023-02-10 11:28:30,064 0.000032187
2023-02-10 11:28:30,064 0.000018835
2023-02-10 11:28:30,067 0.000027180
2023-02-10 11:28:30,069 0.000027895
2023-02-10 11:28:30,073 0.000030994
2023-02-10 11:28:30,075 0.000032187
2023-02-10 11:28:30,081 0.000022888
2023-02-10 11:28:30,081 0.000013113
2023-02-10 11:28:30,090 0.000017881
2023-02-10 11:28:30,090 0.000010967
2023-02-10 11:28:30,093 0.000039816
2023-02-10 11:28:30,095 0.000030041
2023-02-10 11:28:30,100 0.000040770
2023-02-10 11:28:30,100 0.000014067
2023-02-10 11:28:30,106 0.000029087
2023-02-10 11:28:30,106 0.000010967
2023-02-10 11:28:30,112 0.000037909
2023-02-10 11:28:30,112 0.000010014
2023-02-10 11:28:30,117 0.000015020
2023-02-10 11:28:30,118 0.000008821
2023-02-10 11:28:30,125 0.000047922
2023-02-10 11:28:30,125 0.000014067
2023-02-10 11:28:30,131 0.000029087
2023-02-10 11:28:30,131 0.000014067
2023-02-10 11:28:30,136 0.000018835
2023-02-10 11:28:30,136 0.000010967
2023-02-10 11:28:30,144 0.000042915
2023-02-10 11:28:30,144 0.000014782
2023-02-10 11:28:30,150 0.000035048
2023-02-10 11:28:30,150 0.000024796
2023-02-10 11:28:30,156 0.000033855
2023-02-10 11:28:30,156 0.000015259
2023-02-10 11:28:30,161 0.000027895
2023-02-10 11:28:30,161 0.000011683
2023-02-10 11:28:30,168 0.000028849
2023-02-10 11:28:30,168 0.000012159
2023-02-10 11:28:30,172 0.000038147
2023-02-10 11:28:30,173 0.000014067
2023-02-10 11:28:30,178 0.000040293
2023-02-10 11:28:30,178 0.000015736
2023-02-10 11:28:30,184 0.000027180
2023-02-10 11:28:30,184 0.000010967
2023-02-10 11:28:30,188 0.000028849
2023-02-10 11:28:30,188 0.000012636
2023-02-10 11:28:30,196 0.000039101
2023-02-10 11:28:30,196 0.000014067
2023-02-10 11:28:30,201 0.000029087
2023-02-10 11:28:30,201 0.000014067
2023-02-10 11:28:30,207 0.000032902
2023-02-10 11:28:30,207 0.000015020
2023-02-10 11:28:30,213 0.000025034
2023-02-10 11:28:30,213 0.000010967
2023-02-10 11:28:30,218 0.000039101
2023-02-10 11:28:30,219 0.000023842
2023-02-10 11:28:30,224 0.000015736
2023-02-10 11:28:30,224 0.000011921
2023-02-10 11:28:30,229 0.000034094
2023-02-10 11:28:30,229 0.000013113
2023-02-10 11:28:30,235 0.000031948
2023-02-10 11:28:30,235 0.000013113
2023-02-10 11:28:30,240 0.000025988
2023-02-10 11:28:30,240 0.000010014
2023-02-10 11:28:30,246 0.000031948
2023-02-10 11:28:30,246 0.000013113
2023-02-10 11:28:30,252 0.000020027
2023-02-10 11:28:30,252 0.000009775
2023-02-10 11:28:30,257 0.000020027
2023-02-10 11:28:30,257 0.000012636
2023-02-10 11:28:30,264 0.000035763
2023-02-10 11:28:30,264 0.000016212
2023-02-10 11:28:30,269 0.000026941
2023-02-10 11:28:30,269 0.000011921
2023-02-10 11:28:30,275 0.000031233
2023-02-10 11:28:30,275 0.000014067
2023-02-10 11:28:30,280 0.000029802
2023-02-10 11:28:30,280 0.000010967
2023-02-10 11:28:30,286 0.000021935
2023-02-10 11:28:30,286 0.000011206
2023-02-10 11:28:30,291 0.000029802
2023-02-10 11:28:30,291 0.000015259
2023-02-10 11:28:30,296 0.000016928
2023-02-10 11:28:30,296 0.000011206
2023-02-10 11:28:30,308 0.000038862
2023-02-10 11:28:30,309 0.000020981
2023-02-10 11:28:30,317 0.000039101
2023-02-10 11:28:30,317 0.000014782
2023-02-10 11:28:30,322 0.000020027
2023-02-10 11:28:30,322 0.000013113
2023-02-10 11:28:30,328 0.000034094
2023-02-10 11:28:30,328 0.000027895
2023-02-10 11:28:30,335 0.000030279
2023-02-10 11:28:30,335 0.000013113
2023-02-10 11:28:30,342 0.000030756
2023-02-10 11:28:30,342 0.000012159
2023-02-10 11:28:30,349 0.000020027
2023-02-10 11:28:30,349 0.000010014
2023-02-10 11:28:30,356 0.000044107
2023-02-10 11:28:30,356 0.000018120
2023-02-10 11:28:30,364 0.000038862
2023-02-10 11:28:30,364 0.000016928
2023-02-10 11:28:30,373 0.000038862
2023-02-10 11:28:30,373 0.000019073
2023-02-10 11:28:30,379 0.000049114
2023-02-10 11:28:30,383 0.000041008
2023-02-10 11:28:30,387 0.000035763
2023-02-10 11:28:30,392 0.000044107
2023-02-10 11:28:30,395 0.000028849
2023-02-10 11:28:30,401 0.000034094
2023-02-10 11:28:30,401 0.000034094
2023-02-10 11:28:30,408 0.000041008
2023-02-10 11:28:30,408 0.000015259
2023-02-10 11:28:30,413 0.000032187
2023-02-10 11:28:30,413 0.000016689
2023-02-10 11:28:30,419 0.000041246
2023-02-10 11:28:30,419 0.000012875
2023-02-10 11:28:30,424 0.000028849
2023-02-10 11:28:30,424 0.000017881
2023-02-10 11:28:30,429 0.000019073
2023-02-10 11:28:30,429 0.000011921
2023-02-10 11:28:30,436 0.000038862
2023-02-10 11:28:30,436 0.000010967
2023-02-10 11:28:30,441 0.000030279
2023-02-10 11:28:30,441 0.000012875
2023-02-10 11:28:30,448 0.000037909
2023-02-10 11:28:30,448 0.000014067
2023-02-10 11:28:30,453 0.000020027
2023-02-10 11:28:30,453 0.000010014
2023-02-10 11:28:30,460 0.000041008
2023-02-10 11:28:30,460 0.000016689
2023-02-10 11:28:30,466 0.000035048
2023-02-10 11:28:30,466 0.000014067
2023-02-10 11:28:30,471 0.000025034
2023-02-10 11:28:30,471 0.000014782
2023-02-10 11:28:30,477 0.000041962
2023-02-10 11:28:30,477 0.000020027
2023-02-10 11:28:30,482 0.000031948
2023-02-10 11:28:30,482 0.000010967
2023-02-10 11:28:30,488 0.000041008
2023-02-10 11:28:30,488 0.000015020
2023-02-10 11:28:30,493 0.000026703
2023-02-10 11:28:30,493 0.000011921
2023-02-10 11:28:30,498 0.000033855
2023-02-10 11:28:30,498 0.000013828
2023-02-10 11:28:30,504 0.000039816
2023-02-10 11:28:30,504 0.000017881
2023-02-10 11:28:30,509 0.000017166
2023-02-10 11:28:30,509 0.000010014
2023-02-10 11:28:30,515 0.000035048
2023-02-10 11:28:30,515 0.000016928
2023-02-10 11:28:30,520 0.000025988
2023-02-10 11:28:30,520 0.000010014
2023-02-10 11:28:30,526 0.000032663
2023-02-10 11:28:30,526 0.000012159
2023-02-10 11:28:30,532 0.000032902
2023-02-10 11:28:30,532 0.000030994
2023-02-10 11:28:30,539 0.000034809
2023-02-10 11:28:30,539 0.000010967
2023-02-10 11:28:30,545 0.000033855
2023-02-10 11:28:30,545 0.000015020
2023-02-10 11:28:30,551 0.000036240
2023-02-10 11:28:30,551 0.000013113
2023-02-10 11:28:30,557 0.000030994
2023-02-10 11:28:30,557 0.000015020
2023-02-10 11:28:30,560 0.000033617
2023-02-10 11:28:30,562 0.000029087
2023-02-10 11:28:30,567 0.000026941
2023-02-10 11:28:30,569 0.000027895
2023-02-10 11:28:30,572 0.000022173
2023-02-10 11:28:30,574 0.000025749
2023-02-10 11:28:30,580 0.000027895
2023-02-10 11:28:30,580 0.000012159
2023-02-10 11:28:30,585 0.000018120
2023-02-10 11:28:30,585 0.000010967
2023-02-10 11:28:30,590 0.000028133
2023-02-10 11:28:30,590 0.000030279
2023-02-10 11:28:30,598 0.000040054
2023-02-10 11:28:30,598 0.000013828
2023-02-10 11:28:30,607 0.000041008
2023-02-10 11:28:30,607 0.000014067
2023-02-10 11:28:30,615 0.000045061
2023-02-10 11:28:30,616 0.000017166
2023-02-10 11:28:30,625 0.000037193
2023-02-10 11:28:30,626 0.000015020
2023-02-10 11:28:30,633 0.000043631
2023-02-10 11:28:30,633 0.000014067
2023-02-10 11:28:30,638 0.000030279
2023-02-10 11:28:30,638 0.000013828
2023-02-10 11:28:30,643 0.000016212
2023-02-10 11:28:30,643 0.000010967
2023-02-10 11:28:30,650 0.000030994
2023-02-10 11:28:30,650 0.000011683
2023-02-10 11:28:30,655 0.000030994
2023-02-10 11:28:30,655 0.000029087
2023-02-10 11:28:30,661 0.000040054
2023-02-10 11:28:30,661 0.000011921
2023-02-10 11:28:30,666 0.000040770
2023-02-10 11:28:30,666 0.000019073
2023-02-10 11:28:30,669 0.000013113
